,FINAL_ID,length,ridership,avg_speed,avg_speed_q10,avg_speed_q50,avg_speed_q90,trips,avg_load,avg_load_q10,avg_load_q50,avg_load_q90,service_hours,avg_speed_sd,riders_per_m,riders_per_km,avg_speed_cv,routes_str,stops_str,riders_per_service_hour,service_hour_km,low_inc_riders,rider_norm,equity_norm,reliability_norm,speed_norm,service_norm,final_score,rank,name,extents,comment,priority
126,108112,1614.930509,3200.81012,8.219749701,6.428355553,7.992223071,10.48090645,124,19.9188117,7.031779332,18.30461893,38.7148332,15.41,1.589497972,1.982011054,1982.011054,0.193375471,17,"SEPTA21311, SEPTA22240, NA, SEPTA21309, SEPTA21306, SEPTA21308, SEPTA21307, SEPTA21310, SEPTA357, SEPTA21305, SEPTA21304, SEPTA21302, SEPTA21303, SEPTA21301, SEPTA21300",207.7099364,9.542206254,571.6428986,3.606863019,3.389626942,4.715829818,8.526912181,4.412008522,4.50746737,126,NA,NA,NA,
127,166111,2709.631978,4818.921473,9.396120661,7.928171989,8.975548899,11.45819423,218,12.50327998,7.378605769,12.51554774,17.94533677,36.58,1.511441467,1.778441321,1778.441321,0.160858031,6,"SEPTA3939, SEPTA11137, SEPTA14900, SEPTA30812, SEPTA11134, SEPTA78, SEPTA30811, SEPTA77, SEPTA86, SEPTA11104, SEPTA79, SEPTA11103, SEPTA85, SEPTA11098, SEPTA11102, SEPTA80, SEPTA84, SEPTA14895, SEPTA11138, SEPTA11113, SEPTA11112, SEPTA14901, SEPTA11115, SEPTA14902, SEPTA11119, SEPTA11120, SEPTA11117, SEPTA14903, SEPTA14888, SEPTA14899, SEPTA11122, SEPTA11108, SEPTA11121, SEPTA11105",131.7365083,13.4999883,508.4820201,3.236406889,3.015106737,3.922829992,7.110481586,6.241959338,4.502532188,127,NA,NA,NA,
128,154112,2468.015451,4463.557437,10.04254261,6.599336796,9.240319254,14.61718277,337,7.604294227,2,6.5,14.56666667,20.48,3.613998283,1.808561383,1808.561383,0.359868852,"57, 25, 7, 79, 703","SEPTA613, SEPTA32136, SEPTA24277, SEPTA24263, NA, SEPTA24264, SEPTA24276, SEPTA30890, SEPTA17385, SEPTA24262, SEPTA24279, SEPTA24261, SEPTA24280, SEPTA24260, SEPTA24281, SEPTA24259, SEPTA24282, SEPTA24254, SEPTA24253, SEPTA24255, SEPTA24286, SEPTA24285, SEPTA24252, SEPTA24288, SEPTA24257, SEPTA24283, SEPTA24256, SEPTA24284, SEPTA24265, SEPTA24266, SEPTA24275, SEPTA24274, SEPTA30891, SEPTA24268, SEPTA24272, SEPTA30092",217.9471405,8.298165229,581.287341,3.291219367,3.44681485,8.77608858,6.062322946,3.836804061,4.49851101,128,NA,NA,NA,
129,198111,3134.16603,7250.748754,12.29621398,7.465454263,12.64555035,17.00640511,461,12.64342479,5.384580499,11.6474359,21.58823529,30.34,3.907031932,2.313453941,2313.453941,0.317742676,"18, 710","SEPTA19067, SEPTA15581, SEPTA32387, NA, SEPTA15585, SEPTA17532, SEPTA15583, SEPTA15589, SEPTA18466, SEPTA19066, SEPTA18464, SEPTA15592, SEPTA15599, SEPTA18463, SEPTA237, SEPTA252, SEPTA15614, SEPTA18025, SEPTA15616, SEPTA26520, SEPTA17242, SEPTA18029, SEPTA15577, SEPTA18468, SEPTA254, SEPTA19062, SEPTA15558, SEPTA26521, SEPTA15608, SEPTA18026, SEPTA17992, SEPTA18023, SEPTA26519, SEPTA26524",238.9831494,9.680406113,645.2002256,4.210022667,3.825794167,7.74876139,3.031161473,4.475907681,4.475421487,129,NA,NA,NA,
130,103111,816.6413014,1591,7.15212584,4.394802845,6.215909091,10.75684747,93,14.60752688,7.6,12.5,25,2.15,2.900245213,1.948223776,1948.223776,0.405508135,40,"SEPTA20435, SEPTA30648, SEPTA30652, NA",740,2.632734833,590.6015552,3.545376942,3.50204463,9.889089574,9.376770538,1.217291705,4.474410833,130,NA,NA,NA,
131,115311,1187.30553,2702.889927,9.047569724,6.964236265,8.922990266,11.02237129,128,17.03829763,4.45,14.91666667,32.68055556,9.72,1.597283956,2.27649064,2276.49064,0.176542873,45,"NA, SEPTA16609, SEPTA16832, SEPTA1183, SEPTA16833, SEPTA16835, SEPTA16831, SEPTA16834, SEPTA16837, SEPTA16836",278.0750953,8.186603828,618.4449213,4.142756865,3.667145297,4.305334804,7.818696884,3.785221666,4.414284918,131,NA,NA,NA,
132,399311,775.7517677,2620,13.94140818,11.58534466,13.6499153,16.54628287,175,13.70142857,6.1,13,21.05,4.46,2.2699556,3.377369036,3377.369036,0.162821113,65,"SEPTA3834, SEPTA20573, SEPTA3826, SEPTA20569, SEPTA20571, SEPTA3838, SEPTA3839, SEPTA20574, NA",587.4439462,5.749261794,986.522405,6.146134983,5.84970605,3.970703502,1.869688385,2.658273292,4.393577567,132,NA,NA,NA,
133,226212,4292.690421,7771.23561,10.41940377,8.199412038,9.953275512,13.35830374,303,16.47715127,7.313636364,15.96,25.98333333,48.05,2.249551791,1.810341499,1810.341499,0.215900242,"47, 39","NA, SEPTA723, SEPTA22162, SEPTA742, SEPTA18559, SEPTA16251, SEPTA18558, SEPTA18556, SEPTA16254, SEPTA16256, SEPTA18555, SEPTA16253, SEPTA18557, SEPTA16234, SEPTA18537, SEPTA18539, SEPTA18540, SEPTA18541, SEPTA20516, SEPTA18542, SEPTA18543, SEPTA18544, SEPTA26058, SEPTA18545, SEPTA741, SEPTA18195, SEPTA18549, SEPTA16257, SEPTA18553, SEPTA16258, SEPTA18552, SEPTA18550, SEPTA26059, SEPTA18547, SEPTA18546",161.7322708,11.19344637,635.4105622,3.294458822,3.767745153,5.265139319,5.354107649,5.175488713,4.386829043,133,NA,NA,NA,
134,399211,558.1634595,1524,10.2305046,8.475193228,10.05194805,12.41245559,97,13.89862543,8.3,13,22.46666667,1.91,1.826386724,2.730382962,2730.382962,0.178523621,31,"SEPTA577, SEPTA30193, NA, SEPTA564, SEPTA21651, SEPTA21494",797.9057592,3.421936652,996.0551393,4.968749953,5.906231572,4.353639107,5.779036827,1.582193181,4.380878168,134,NA,NA,NA,
135,136114,2048.190805,3862,11.68290924,8.268488304,11.39034945,16.27159448,304,10.24283907,5.946153846,10.30769231,14.47,19.17,3.093494869,1.885566516,1885.566516,0.26478806,"3, 5","SEPTA23958, SEPTA24133, SEPTA73, SEPTA23957, SEPTA24135, SEPTA24136, SEPTA26509, SEPTA24134, SEPTA23956, NA, SEPTA24137, SEPTA23955, SEPTA24138, SEPTA64, SEPTA23959, SEPTA23960, SEPTA24131, SEPTA24130, SEPTA2464, SEPTA23962, SEPTA24129, SEPTA32160, SEPTA23963, SEPTA24095, SEPTA23961, SEPTA19010, SEPTA23964, SEPTA24094, SEPTA24093",201.4606155,9.359479574,771.090473,3.431353282,4.572275888,6.457362039,3.626062323,4.327521596,4.343215737,135,Frankford Avenue,Castor to Orthodox,NA,
136,117211,1400.294359,2432.41105,9.099455528,7.455693433,8.854384036,10.88925974,148,10.5375214,4.810888889,9.5675,16.81966667,13.83,1.649146717,1.737071235,1737.071235,0.181235758,"47, 471","SEPTA16314, SEPTA16313, SEPTA21253, SEPTA24308, NA, SEPTA16311, SEPTA16312, SEPTA16310, SEPTA730, SEPTA16309, SEPTA24200, SEPTA21227, SEPTA16307",175.879324,9.876494834,598.520476,3.161121621,3.549000846,4.419779741,7.705382436,4.566572784,4.334819085,136,NA,NA,NA,
137,106111,1391.887304,2746.64884,9.102977177,8.08629889,8.817885222,10.70522578,116,19.95500712,9.97344999,20.35305584,30.93654494,10.04,1.324899493,1.97332703,1973.32703,0.145545734,33,"NA, SEPTA2783, SEPTA2761, SEPTA2769, SEPTA2756, SEPTA14919, SEPTA25381, SEPTA2764, SEPTA2740, SEPTA2767, SEPTA2749",273.5706016,7.213227658,791.1637251,3.591059834,4.691302707,3.549410414,7.677053824,3.335163908,4.307689642,137,NA,NA,NA,
138,135112,2482.887601,4220.684301,11.78742461,8.654791029,11.49922676,15.25022661,284,11.55653527,5.1,10.565625,18.31704545,27.3,2.799915752,1.699909533,1699.909533,0.237534139,"711, 89, 3","SEPTA17747, SEPTA17840, SEPTA19014, SEPTA2463, SEPTA19007, SEPTA32162, SEPTA26262, SEPTA25430, SEPTA25408, SEPTA25429, SEPTA25409, SEPTA25428, NA, SEPTA838, SEPTA19008, SEPTA17853, SEPTA17744, SEPTA17745, SEPTA17848, SEPTA25410, SEPTA25411, SEPTA25427, SEPTA25426, SEPTA51",154.6038206,10.99526213,708.4644464,3.093494769,4.200927153,5.792723177,3.541076487,5.083854709,4.261294116,138,NA,NA,NA,
139,104411,1275.494931,1734,5.010221173,1.705572391,3.347487803,10.52243292,135,10.73024691,3.666666667,9,21,4.49,3.775213651,1.359472279,1359.472279,0.753502395,"LUCYGO, LUCYGR, 31","NA, SEPTA19026, SEPTA21447, SEPTA21526, SEPTA18995, SEPTA28327, SEPTA573, SEPTA21527, SEPTA32261, SEPTA32262, NJT32607",386.1915367,3.520202152,479.1105744,2.473967174,2.840945133,10,9.971671388,1.62762798,4.232093995,139,NA,NA,NA,
140,287112,1370.665658,2427.121368,9.591866939,6.913043899,9.496670893,12.50658081,171,11.42188797,4.357142857,10.64285714,20.75,9.47,2.570529232,1.770761055,1770.761055,0.267990502,"53, 4","SEPTA16147, SEPTA17375, SEPTA16148, SEPTA17374, SEPTA32329, SEPTA16146, SEPTA17377, SEPTA141, SEPTA17368, SEPTA16157, SEPTA16158, SEPTA17369, SEPTA167, SEPTA16156, SEPTA17370, SEPTA17372, NA",256.2958149,6.909051775,646.5910278,3.222430345,3.8340411,6.535459695,6.71388102,3.194522786,4.218916147,140,NA,NA,NA,
141,109211,1077.869045,2091.816667,8.306373707,6.433510932,7.943875841,10.46538855,112,15.45367684,5.8375,14.028125,25.6125,6.93,1.808339764,1.940696485,1940.696485,0.217705081,"7, 12","SEPTA22235, SEPTA30921, NA, SEPTA315, SEPTA20510, SEPTA93, SEPTA10283, SEPTA22236, SEPTA22237, SEPTA22238, SEPTA30647",301.8494468,6.429352463,578.9895745,3.531678779,3.433189961,5.309153783,8.441926346,2.97272529,4.203283524,141,NA,NA,NA,
142,159115,1938.608429,3758.384418,12.91409922,10.50423748,12.38976466,16.52928111,256,10.2389752,3.362689394,9.937121212,16.75189394,23.79,2.305486179,1.938702196,1938.702196,0.178524738,23,"SEPTA15440, SEPTA15441, SEPTA17407, SEPTA15442, SEPTA17406, SEPTA17408, SEPTA17228, SEPTA15462, SEPTA17402, SEPTA15467, SEPTA1175, SEPTA1190, SEPTA17218, SEPTA15466, SEPTA15464, SEPTA17227, NA, SEPTA15460, SEPTA17403, SEPTA15444, SEPTA15443, SEPTA17405, SEPTA17404, SEPTA15439",157.9816906,12.27168914,702.9514752,3.528049574,4.168237312,4.353666352,2.521246459,5.674033407,4.201944175,142,Germantown Avenue,Chresheim Valley to Upsal,NA,
143,138212,3354.728735,3359.144564,8.419607327,5.888948616,7.730324617,11.44493788,186,9.434534828,3.247619048,9.683712121,15.9375,31.05,2.951428327,1.0013163,1001.3163,0.350542277,"61, 43","SEPTA22022, NA, SEPTA681, SEPTA1279, SEPTA22048, SEPTA22051, SEPTA22018, SEPTA680, SEPTA22016, SEPTA32496, SEPTA22054, SEPTA22015, SEPTA22038, SEPTA22027, SEPTA18439, SEPTA18438, SEPTA22043, SEPTA22046, SEPTA22023, SEPTA22045, SEPTA22042, SEPTA32214, SEPTA31688, SEPTA22039, SEPTA22026, SEPTA2459, SEPTA22035, SEPTA32169, SEPTA31687",108.1850101,9.255591869,354.0419498,1.82219505,2.099335327,8.548642254,8.35694051,4.279487271,4.163452257,143,NA,NA,NA,
144,118112,1629.157855,3154.562128,9.755238617,7.987922545,9.540546376,11.89996564,126,18.54426781,7.75,17.67272727,28.96969697,13.48,1.538885893,1.936314592,1936.314592,0.157749693,47,"NA, SEPTA18500, SEPTA18501, SEPTA18502, SEPTA18508, SEPTA18509, SEPTA18510, SEPTA22252, SEPTA18506, SEPTA18505, SEPTA734, SEPTA24677, SEPTA18504, SEPTA18503",234.017962,8.274213549,667.1712179,3.523704612,3.956073872,3.847027234,6.458923513,3.825729576,4.114620858,144,NA,NA,NA,
145,118111,1398.160745,2443.74272,9.389858055,8.124493606,9.236943028,10.79080667,126,11.03727247,5.704545455,10.7034632,15.33143939,12.82,1.44666203,1.747826728,1747.826728,0.154066443,47,"SEPTA18493, NA, SEPTA18492, SEPTA18494, SEPTA732, SEPTA18491, SEPTA30864, SEPTA18495, SEPTA733, SEPTA24258, SEPTA18496, SEPTA18499, SEPTA18498, SEPTA18497",190.619557,9.169188911,602.2263592,3.180694464,3.570975336,3.757204163,7.16713881,4.239537329,4.113344654,145,NA,NA,NA,
146,106112,1616.101545,2765.362666,9.025528154,7.240230758,8.686091834,11.58349661,117,17.51129979,4.168547009,15.31153846,31.40798632,13.98,1.811754227,1.71113175,1711.13175,0.200736643,17,"SEPTA22241, SEPTA14960, NA, SEPTA14961, SEPTA21321, SEPTA21322, SEPTA21323, SEPTA362, SEPTA21324, SEPTA21325, SEPTA21326, SEPTA21327, SEPTA21329, SEPTA21328, SEPTA21330",197.8084882,8.650446526,487.1852771,3.113916956,2.888825077,4.895346047,7.847025496,3.999687575,4.093403845,146,NA,NA,NA,
147,124111,1982.275577,3251,9.392586792,8.122459621,9.387632198,10.66437472,185,9.358087318,3.84,8.923076923,15.90769231,20.43,1.116981364,1.640034331,1640.034331,0.118921591,46,"NA, SEPTA21822, SEPTA20896, SEPTA21823, SEPTA21816, SEPTA21854, SEPTA21817, SEPTA21820, SEPTA21851, SEPTA21819, SEPTA21821, SEPTA21850, SEPTA21818, SEPTA21853, SEPTA21852, SEPTA715, SEPTA712, SEPTA21815, SEPTA21855, SEPTA21813, SEPTA21642, SEPTA21857, SEPTA21501, SEPTA2448, SEPTA18992, SEPTA21856, SEPTA21814",159.1287323,10.30633694,597.7221436,2.984533898,3.544267035,2.900129892,7.138810198,4.765317913,4.078397223,147,NA,NA,NA,
148,186121,4095.310234,6917.669518,12.27014531,9.576072937,11.69141916,16.10385151,312,12.50522487,4.965888112,11.88577158,20.95056818,51.59,2.942385519,1.689168615,1689.168615,0.239800381,"18, 24","SEPTA16433, SEPTA31104, SEPTA15870, SEPTA16432, SEPTA32059, SEPTA15872, SEPTA16431, NA, SEPTA16430, SEPTA16434, SEPTA15869, SEPTA378, SEPTA15851, SEPTA16436, SEPTA16711, SEPTA375, SEPTA16435, SEPTA15850, SEPTA15848, SEPTA16727, SEPTA16726, SEPTA15847, SEPTA15845, SEPTA16728, SEPTA16729, SEPTA15843, SEPTA16730, SEPTA15842, SEPTA16731, SEPTA15841, SEPTA16732, SEPTA15839, SEPTA16733, SEPTA15838, SEPTA16734, SEPTA15835, SEPTA15837, SEPTA16735, SEPTA15833, SEPTA15834, SEPTA16737, SEPTA16736, SEPTA16738, SEPTA28404",134.0893491,12.59733623,481.5117587,3.073948452,2.855183251,5.847989816,3.059490085,5.824602124,4.051868444,148,NA,NA,NA,
149,263111,1286.59812,2729.98704,9.560033045,6.069499607,9.223187246,12.9752584,167,16.04883621,7.866666667,15,25.6,3.07,3.043408284,2.121864628,2121.864628,0.318347046,"32, 38","SEPTA15951, SEPTA15952, SEPTA30303, SEPTA22326, SEPTA22325, SEPTA22327",889.246593,2.386137484,663.2819825,3.861368503,3.933012171,7.763500122,6.742209632,1.103273041,4.037627148,149,NA,NA,NA,
150,177115,991.6998503,2929.262879,14.52716305,9.956284153,14.18571429,19.17391304,311,9.283049543,4,9,15.33333333,3.8,3.875481218,2.953779692,2953.779692,0.266774814,"77, 24, 70","SEPTA6451, SEPTA22810, SEPTA22809, SEPTA23755, NA, SEPTA20620, SEPTA17700, SEPTA17719, SEPTA26042",770.8586523,3.831804551,800.4692945,5.375287244,4.746481227,6.505812832,1.614730878,1.771702883,3.988435802,150,NA,NA,NA,
151,113111,2369.116817,3070.231025,12.08213904,7.342256306,9.444939854,21.9477664,158,11.76596191,4.794012605,10.8671875,20.69258578,21.33,5.606843352,1.295939061,1295.939061,0.464060489,"701, 4","SEPTA17182, SEPTA17248, SEPTA1284, SEPTA17180, SEPTA17249, SEPTA32138, SEPTA17184, SEPTA17247, SEPTA17177, SEPTA18273, SEPTA5305, SEPTA17234, SEPTA5287, SEPTA17235, SEPTA17233, SEPTA103, SEPTA17189, SEPTA17245, SEPTA17187, SEPTA17246, SEPTA5296, SEPTA17236, SEPTA17198, SEPTA17237, SEPTA1285, SEPTA17190, SEPTA17244, SEPTA32137, SEPTA17192, SEPTA17243, SEPTA17194, SEPTA17241, SEPTA17195, SEPTA17240, SEPTA5308, SEPTA17239, SEPTA31566, SEPTA5221, SEPTA17238",143.9395698,9.003355108,469.0152117,2.358349447,2.781083438,10,3.172804533,4.162861125,3.972174069,151,NA,NA,NA,
152,164111,1372.648151,3203,11.13164832,9.229905711,10.9977857,13.27689404,180,14.39444444,8.3375,13.6875,22.3,9.36,1.894453915,2.333445754,2333.445754,0.170186289,K,"SEPTA24797, NA, SEPTA24795, SEPTA24796, SEPTA24718, SEPTA24794, SEPTA228, SEPTA24717, SEPTA24793, SEPTA24720, SEPTA24792, SEPTA24719, SEPTA24791",342.2008547,6.818936078,724.5972061,4.246403761,4.296588338,4.150317357,4.192634561,3.152856193,3.966831063,152,NA,NA,NA,
153,246111,1862.027807,3895,13.39206205,10.21445707,12.98529216,17.5649904,291,10.65520782,4,9.75,18.83333333,17.07,3.095342523,2.091805495,2091.805495,0.23113263,"38, 40, 52","NA, SEPTA635, SEPTA31586, SEPTA21568, SEPTA25809, SEPTA30833, SEPTA22002, SEPTA22103, SEPTA22220, SEPTA21566, SEPTA22219, SEPTA25985, SEPTA21725, SEPTA21753, SEPTA21754, SEPTA21724, SEPTA30837, SEPTA21726",228.1780902,9.167424854,646.4639819,3.806666904,3.833287766,5.636610173,2.294617564,4.238721686,3.961072556,153,NA,NA,NA,
154,151321,2050.979307,2795.971332,13.00551936,8.936078858,12.84978869,17.6455421,310,7.558730389,2,6.822916667,14.30833333,26.92,3.267122371,1.363237221,1363.237221,0.25121045,"61, 1, R","NA, SEPTA18008, SEPTA21957, SEPTA30916, SEPTA226, SEPTA21626, SEPTA18013, SEPTA18014, SEPTA18397, SEPTA18396, SEPTA24117, SEPTA18400, SEPTA18017, SEPTA18394, SEPTA18395, SEPTA24116, SEPTA32269",103.8622337,13.12543715,493.3654064,2.480818616,2.925470915,6.126246125,2.464589235,6.068778963,3.942621543,154,NA,NA,NA,
155,136111,1132.83693,2192,11.8818193,10.08750308,11.5202065,14.5616265,240,8.193452381,2.791428571,7.8,14.31428571,10.9,1.896422959,1.934965168,1934.965168,0.15960712,"25, 5","SEPTA24092, SEPTA23932, NA, SEPTA24036, SEPTA24038, SEPTA23992, SEPTA31540, SEPTA31289, SEPTA24039, SEPTA493, SEPTA20991, SEPTA23928, SEPTA23929, SEPTA23930, SEPTA24035, SEPTA23931",201.1009174,9.621861465,694.3728915,3.521248931,4.117369543,3.892324144,3.399433428,4.448838523,3.933333946,155,Frankford Avenue,Cecil B Moore to Deleware,NA,
156,165131,1023.557048,1708.709064,12.5760891,8.277309769,11.87204271,17.35977632,233,5.540249926,1.5,4.4,10.41614035,8.3,4.207414209,1.66938332,1669.38332,0.334556648,"43, 64","SEPTA22100, SEPTA22102, SEPTA30845, SEPTA692, SEPTA30846, SEPTA678, SEPTA22005, SEPTA25914, SEPTA22098, NA, SEPTA22099, SEPTA22003",205.8685619,8.10897645,565.7249194,3.037943178,3.354535555,8.158802174,2.83286119,3.749329269,3.909409921,156,NA,NA,NA,
157,106113,1691.322902,1676.664612,8.863939341,6.197567029,8.651699516,11.04032261,162,5.131403144,1.875,4.382411067,9.275204604,14.4,3.045048976,0.99133324,991.33324,0.343532244,"2, 17","SEPTA24190, NA, SEPTA21331, SEPTA21332, SEPTA21335, SEPTA21334, SEPTA21333, SEPTA21338, SEPTA21339, SEPTA21336, SEPTA21337, SEPTA11422, SEPTA21341, SEPTA21340",116.4350425,8.514045417,287.8090887,1.804027881,1.706599424,8.377689226,7.988668555,3.9366201,3.907606574,157,NA,NA,NA,
158,236111,1340.587994,2912,11.82168519,7.166887849,11.87975203,16.720045,203,12.45714286,4.333333333,10.66666667,21.5,6.6,3.714119044,2.172181171,2172.181171,0.314178477,"73, 84","SEPTA1246, SEPTA22472, SEPTA22722, SEPTA23809, SEPTA1032, SEPTA1036, NA, SEPTA22721, SEPTA22473, SEPTA31747",441.2121212,4.92321282,643.8184425,3.952934531,3.817600715,7.661841592,3.484419263,2.276334879,3.905000138,158,NA,NA,NA,
159,259111,500.5258097,1171,10.86251269,8.584868011,10.4920495,14.07524671,96,11.92100694,4,10.875,22.625,1.64,2.197803838,2.339539695,2339.539695,0.202329231,31,"SEPTA21540, SEPTA21541, SEPTA21522, SEPTA21543, SEPTA21521, SEPTA21519, SEPTA21520",714.0243902,3.276554312,853.4738784,4.257493512,5.060778432,4.93418433,4.560906516,1.514973074,3.89519761,159,NA,NA,NA,
160,170132,6250.79292,12575.58979,17.00239449,9.57852187,16.69832956,24.91488935,607,17.28142595,9.59560499,16.30587121,27,47.79,6.359123654,2.011839131,2011.839131,0.374013417,"14, 500, 1, 20, 50","SEPTA22905, SEPTA22498, SEPTA22499, SEPTA9, SEPTA21, SEPTA22904, NA, SEPTA22901, SEPTA22903, SEPTA22902, SEPTA22897, SEPTA22896, SEPTA22509, SEPTA22900, SEPTA22517, SEPTA22515, SEPTA22898, SEPTA1122, SEPTA22513, SEPTA22511, SEPTA10, SEPTA25960, SEPTA22503, SEPTA25867",263.1427034,7.645430046,574.0816686,3.661144142,3.404087929,9.121030768,0.793201133,3.535000357,3.889337095,160,Roosevelt Boulevard,Rhawn to Grant,Direct Bus,Direct Bus
161,160111,1449.026353,2417.936111,10.24223365,8.649598701,10.33236,12.34716245,115,14.17441442,5.855,12.65,22.42,11.24,2.073434131,1.668662621,1668.662621,0.202439644,"WPS, 703","SEPTA24511, SEPTA24512, SEPTA24506, SEPTA24505, NA, SEPTA24507, SEPTA24508, SEPTA24509, SEPTA24510, SEPTA24513, SEPTA24514",215.1188711,7.756932769,601.5108508,3.036631649,3.566732641,4.93687696,5.722379603,3.586555622,3.879887048,161,NA,NA,NA,
162,205232,940.2827848,1745.969161,10.23328811,8.516108163,9.873094986,12.52806953,114,12.06680527,4.379166667,11.44781145,20.15910256,5.44,2.104958573,1.856855395,1856.855395,0.205697187,53,"SEPTA16438, SEPTA28550, SEPTA791, SEPTA16478, SEPTA16439, SEPTA16440, SEPTA16477, SEPTA16441, SEPTA16476, SEPTA785, SEPTA16475, SEPTA16442",320.9502135,5.785493564,679.4529837,3.379104793,4.028900114,5.016318357,5.750708215,2.675025694,3.866635972,162,NA,NA,NA,
163,111211,1626.936601,1739.353127,6.414853256,4.867267587,6.015035871,8.399288225,66,14.54127543,5.306089744,13.65961538,25.92307692,12.57,1.487831218,1.069097054,1069.097054,0.231935347,2,"NA, SEPTA2707, SEPTA15398, SEPTA3078, SEPTA34, SEPTA2687, SEPTA15400, SEPTA15401, SEPTA6061, SEPTA15399, SEPTA35, SEPTA2692, SEPTA2715",138.3733594,7.726176911,372.6877911,1.945542443,2.209898138,5.656185969,9.660056657,3.572335104,3.84647425,163,NA,NA,NA,
164,113216,3354.524515,5268.265074,11.63352831,8.55457925,10.83079938,15.72254143,165,19.29915125,10.87857143,19.54444444,28.31555556,29.85,2.995699882,1.570495327,1570.495327,0.257505703,"16, 701","SEPTA15778, SEPTA17316, SEPTA15775, SEPTA17317, SEPTA28698, SEPTA15784, SEPTA17315, SEPTA17314, NA, SEPTA1272, SEPTA15790, SEPTA82, SEPTA17225, SEPTA30489, SEPTA15983, SEPTA17303, SEPTA15978, SEPTA15974, SEPTA15975, SEPTA17308, SEPTA31383, SEPTA17309, SEPTA28697, SEPTA15802, SEPTA17311, SEPTA15797, SEPTA15801, SEPTA17312, SEPTA15973, SEPTA17310, SEPTA15986, SEPTA17301, SEPTA17302, SEPTA15985, SEPTA29964, SEPTA30285",176.4912923,8.898429529,573.368923,2.857986842,3.399861616,6.27976787,3.711048159,4.11434692,3.841900848,164,NA,NA,NA,
165,155112,2528.034416,2587.225967,8.807973551,4.74277301,9.304801856,11.79821524,199,7.261469594,1.783571429,3.525,15.4,14.9,3.349967376,1.02341406,1023.41406,0.380333496,"49, 29","SEPTA3049, NA, SEPTA24194, SEPTA24192, SEPTA24191, SEPTA24189, SEPTA540, SEPTA24184, SEPTA24183, SEPTA24182, SEPTA24181, SEPTA32486, SEPTA32487, SEPTA24185, SEPTA24186, SEPTA541, SEPTA32499, SEPTA32506, SEPTA24180, SEPTA24179",173.6393266,5.893907102,347.0514468,1.862408547,2.057884279,9.275157969,8.045325779,2.725152619,3.82642183,165,NA,NA,NA,
166,100211,1694.557848,2229,8.092571101,6.731064187,7.533569225,10.36671481,111,14.31261261,6.6,14,23.8,12.9,1.62153314,1.315387375,1315.387375,0.200373048,21,"SEPTA21354, SEPTA21353, SEPTA623, SEPTA22285, SEPTA622, NA, SEPTA598, SEPTA591, SEPTA516, SEPTA590",172.7906977,7.612605269,447.9536228,2.393741483,2.656196153,4.886479088,8.583569405,3.519823239,3.82619628,166,NA,NA,NA,
167,165121,909.4603869,1791,16.3567878,12.86156004,15.87805523,20.73661096,262,5.973600509,2.5125,5.125,10.48333333,10.29,3.186132795,1.969299626,1969.299626,0.194789639,"38, 40","SEPTA22317, SEPTA25772, SEPTA21572, SEPTA22208, SEPTA25979, SEPTA21575, SEPTA22315, SEPTA21574, SEPTA22206, SEPTA25789, SEPTA26002, SEPTA30836, SEPTA22207, SEPTA22316",174.0524781,11.31440154,612.3125255,3.583730766,3.630782501,4.750317005,0.963172805,5.231414484,3.825668164,167,NA,NA,NA,
168,151411,1721.439032,2026.078234,8.905782364,7.42299026,8.620782501,10.9143862,142,10.28497404,3.772846154,9.1,18.33128205,16.53,1.448345439,1.176967755,1176.967755,0.162629781,61,"SEPTA913, SEPTA17871, SEPTA917, SEPTA21081, NA, SEPTA18430, SEPTA17867, SEPTA18431, SEPTA17865, SEPTA18428, SEPTA18432, SEPTA17864, SEPTA18433, SEPTA18429, SEPTA30905, SEPTA17860, SEPTA18436, SEPTA17863, SEPTA18434, SEPTA17861, SEPTA18435",122.5697661,9.602431275,437.2851689,2.141845507,2.592936243,3.96603751,7.960339943,4.43985463,3.784456277,168,NA,NA,NA,
